Area,Extent,Solidity,roundness,ShapeFactor2,ShapeFactor4,target
26951,0.793376509,0.986890769,0.923748155,0.002359791,0.99762242,1
26951,0.793960819,0.987216117,0.931364917,0.002437931,0.996886553,1
26953,0.757511031,0.986747208,0.914324327,0.00254478,0.997882464,1
26953,0.776296083,0.9897547,0.913582667,0.002427934,0.999178422,1
26956,0.802261905,0.986857038,0.918344928,0.002230937,0.997684684,1
26962,0.699584847,0.986174104,0.919790781,0.002572574,0.995365142,1
26972,0.743235051,0.990270588,0.954465446,0.002645333,0.997942731,1
26983,0.791754695,0.988605554,0.922530714,0.002418431,0.998135669,1
26987,0.789093567,0.98893327,0.912650464,0.002196635,0.996328442,1
26989,0.724887194,0.985395597,0.931364824,0.002946289,0.995539031,1
26995,0.757074347,0.988610562,0.937254054,0.002580028,0.998084703,1
26997,0.78857894,0.988285683,0.923335258,0.002471392,0.995172607,1
26998,0.730346805,0.991116006,0.935190029,0.002376798,0.998787223,1
27014,0.690824468,0.985984378,0.879796052,0.002248846,0.996226969,1
27030,0.72657384,0.986460348,0.919279021,0.002549892,0.996568799,1
27036,0.688078998,0.988230134,0.915211162,0.002331244,0.993701794,1
27043,0.718846358,0.987908234,0.908070602,0.002280925,0.996859614,1
27049,0.837067525,0.988849894,0.925470966,0.002488306,0.995576295,1
27050,0.71903243,0.988488946,0.92183875,0.00250672,0.996329312,1
27056,0.711606744,0.986401254,0.898232082,0.002330467,0.997129754,1
27057,0.801831437,0.988997734,0.925436197,0.002299108,0.997329554,1
27058,0.724405654,0.986330332,0.902294878,0.002431679,0.997926407,1
27059,0.795244813,0.984106779,0.89554348,0.002505897,0.997553749,1
27063,0.789699446,0.986800365,0.901982546,0.002161306,0.997489512,1
27066,0.795590829,0.986657918,0.939019758,0.002657993,0.996815703,1
27067,0.744642218,0.985365321,0.879699981,0.002335611,0.99784075,1
27073,0.729180134,0.987236991,0.930309655,0.002610641,0.998257619,1
27076,0.730914588,0.989366756,0.938583648,0.002508845,0.997196072,1
27077,0.755496652,0.983223792,0.889935508,0.00237431,0.997556178,1
27077,0.804426619,0.98608835,0.915399742,0.002335875,0.994548228,1
27082,0.789102564,0.96970782,0.805390358,0.00250582,0.99339104,1
27084,0.710362735,0.987998395,0.925864714,0.002387114,0.998320381,1
27088,0.783796296,0.984159279,0.856232732,0.001820992,0.992878026,1
27092,0.766870471,0.987281805,0.935368716,0.002742473,0.997670232,1
27098,0.691363694,0.986242539,0.877571585,0.002058981,0.997324038,1
27100,0.798350272,0.985597905,0.891657339,0.002551423,0.995695894,1
27117,0.801969657,0.988913606,0.920320094,0.002250143,0.998227854,1
27119,0.713357534,0.986791354,0.897258377,0.002313137,0.997018324,1
27123,0.765926804,0.989673794,0.914813928,0.002269898,0.999194799,1
27125,0.744721742,0.986435377,0.937399722,0.002774163,0.99581179,1
27128,0.755317964,0.987981645,0.922187123,0.002525232,0.999159476,1
27131,0.716273298,0.988450889,0.928080535,0.002743659,0.994811218,1
27132,0.729315628,0.989027813,0.937924692,0.00255426,0.998668241,1
27132,0.720982143,0.985722071,0.894060919,0.002175481,0.997418124,1
27134,0.736356482,0.987516832,0.904322395,0.002082433,0.997020383,1
27141,0.817376901,0.989283762,0.897657056,0.002100755,0.997500188,1
27166,0.710538017,0.980722022,0.834232168,0.002183418,0.996849854,1
27172,0.773866484,0.985635519,0.882786006,0.001980949,0.993501963,1
27176,0.792464935,0.989693725,0.940768434,0.002464274,0.998083678,1
27194,0.799353322,0.99099887,0.938352099,0.002569644,0.992735037,1
27199,0.770051811,0.988659082,0.928163362,0.002393499,0.995793039,1
27201,0.712254517,0.988444348,0.9172644,0.002394078,0.995578187,1
27214,0.711812095,0.98758891,0.906052897,0.002264253,0.998024432,1
27215,0.715713346,0.989888335,0.91739383,0.002334966,0.99839507,1
27218,0.798650235,0.991584393,0.946947281,0.002716827,0.99430053,1
27220,0.725944101,0.987233425,0.898985999,0.002557402,0.997462609,1
27227,0.722239907,0.99075725,0.941642872,0.002681894,0.997956349,1
27239,0.672318894,0.97690349,0.886832614,0.00254264,0.988104113,1
27239,0.714746786,0.988280967,0.910536391,0.002413369,0.998826148,1
27246,0.744182235,0.988570807,0.920080639,0.002291017,0.998527074,1
27247,0.809404985,0.991448948,0.923174897,0.002141833,0.998247937,1
27248,0.724680851,0.989433168,0.93966101,0.002535437,0.998051496,1
27252,0.713814239,0.989219209,0.92202667,0.002313521,0.998858903,1
27262,0.738087503,0.967835842,0.769917675,0.002101495,0.990832437,1
27266,0.720788834,0.989368264,0.931404169,0.002493908,0.995663365,1
27267,0.773246746,0.988830462,0.959972141,0.002753144,0.998622217,1
27275,0.752538351,0.988081437,0.935075653,0.002564285,0.996339599,1
27277,0.749368132,0.987903372,0.935818026,0.002626689,0.998265823,1
27278,0.796996435,0.989014176,0.938825243,0.002536488,0.995750434,1
27280,0.760418118,0.990199637,0.942165602,0.002459272,0.997358878,1
27284,0.796101774,0.984164773,0.896167822,0.002344736,0.996065977,1
27284,0.799460853,0.990093261,0.934961018,0.002374795,0.998129071,1
27285,0.738510258,0.988801913,0.915433329,0.002318496,0.996801688,1
27287,0.781459419,0.988946071,0.922747469,0.00238267,0.998867528,1
27291,0.743461916,0.988159896,0.91506338,0.002254368,0.997369271,1
27301,0.701536643,0.98442289,0.884404141,0.002215691,0.997616512,1
27306,0.801491092,0.987630208,0.925851832,0.002381564,0.997329846,1
27320,0.684094551,0.988422576,0.905039075,0.002166014,0.99675523,1
27322,0.816850036,0.986995159,0.912385067,0.002155025,0.997026534,1
27324,0.794695053,0.988245506,0.909848479,0.002484955,0.997371959,1
27325,0.709334925,0.986248466,0.928502102,0.002579464,0.996096615,1
27332,0.719869364,0.981083312,0.875247006,0.002122469,0.991784771,1
27335,0.742032684,0.987429108,0.91370074,0.002197495,0.997162313,1
27337,0.753334436,0.987822505,0.91671057,0.002393965,0.997299262,1
27340,0.797735761,0.989862419,0.932086962,0.002366548,0.999210381,1
27347,0.721081081,0.98975751,0.937135361,0.002477502,0.998558755,1
27351,0.718722901,0.989329379,0.934686824,0.002457652,0.99822247,1
27353,0.789818665,0.972516533,0.80750333,0.002390312,0.995019488,1
27355,0.735092575,0.989009002,0.918102891,0.002318793,0.996598035,1
27362,0.808139878,0.989763067,0.944562251,0.00273926,0.994600572,1
27371,0.785169248,0.989051095,0.952371752,0.002624636,0.999246418,1
27377,0.807771746,0.988660576,0.907554952,0.002104497,0.998106898,1
27378,0.746808511,0.987733603,0.952349067,0.002820039,0.998011865,1
27381,0.747257246,0.986489408,0.922515054,0.002562918,0.997767294,1
27384,0.771597633,0.991311903,0.925900067,0.002202729,0.996368487,1
27384,0.801545486,0.989985901,0.933842344,0.002348318,0.997848567,1
27397,0.692945848,0.969427833,0.734219576,0.002350855,0.995449592,1
27408,0.803306076,0.983740713,0.878917792,0.002229013,0.996138432,1
27409,0.794463768,0.984447956,0.837421307,0.002174218,0.996613301,1
27413,0.710475845,0.990568765,0.92807983,0.00230408,0.99874197,1
27418,0.677121407,0.989462288,0.876721317,0.001859252,0.996983658,1
27419,0.772474996,0.987431576,0.904033452,0.002283705,0.998213455,1
27422,0.729793746,0.985197959,0.89339737,0.002334027,0.997358202,1
27426,0.704748689,0.985766659,0.900680496,0.002304143,0.995535914,1
27427,0.797296512,0.984140084,0.879971234,0.002259626,0.996167875,1
27427,0.737999139,0.991432909,0.917538966,0.00215016,0.99862724,1
27429,0.732690458,0.987578311,0.941617743,0.002971146,0.994724728,1
27430,0.735585948,0.988931752,0.907256607,0.002115056,0.993499859,1
27439,0.759662237,0.983723515,0.927005348,0.002687086,0.992540124,1
27443,0.714624238,0.985350616,0.871998125,0.002064825,0.996909948,1
27448,0.716003652,0.98872519,0.910852236,0.002293594,0.998809766,1
27453,0.772888514,0.988691612,0.928461508,0.002632931,0.99774577,1
27457,0.818634466,0.988230636,0.934551234,0.002536277,0.996012703,1
27457,0.794933411,0.986916358,0.932312773,0.00253885,0.99635728,1
27459,0.701863354,0.989157061,0.923705596,0.002211732,0.998650121,1
27459,0.788575859,0.990584416,0.944098265,0.002544197,0.998525605,1
27460,0.780490578,0.988125225,0.89963753,0.002102018,0.997181711,1
27460,0.794445248,0.989870589,0.921807724,0.002340556,0.998668408,1
27475,0.680208952,0.985084794,0.871174279,0.00209371,0.995620498,1
27476,0.729309338,0.988487552,0.878999332,0.001958438,0.997911399,1
27477,0.736175115,0.989983787,0.952481062,0.002559762,0.998662281,1
27490,0.731117021,0.990523547,0.901962641,0.002173194,0.993497887,1
27494,0.709614144,0.98927749,0.90329911,0.002185662,0.998422535,1
27496,0.807565789,0.989064748,0.915701028,0.002147396,0.997305926,1
27501,0.720865007,0.989066715,0.936310802,0.002418409,0.996676908,1
27502,0.781484428,0.990064079,0.934067993,0.002568454,0.999111672,1
27503,0.787329669,0.990920555,0.936927833,0.002403432,0.997685049,1
27507,0.804721783,0.989994601,0.948058698,0.002704859,0.998519365,1
27509,0.790397655,0.987365852,0.909093608,0.002257426,0.998159775,1
27517,0.709823041,0.990283226,0.928747928,0.002413521,0.997544036,1
27528,0.786829017,0.989539523,0.895636135,0.001987227,0.998335484,1
27549,0.69218593,0.978337299,0.862067824,0.002370124,0.991433363,1
27550,0.804262152,0.990010062,0.935064795,0.002472253,0.99889136,1
27559,0.713446205,0.989302509,0.926193444,0.002271537,0.997508054,1
27560,0.797038579,0.988947897,0.910312465,0.002181358,0.998011836,1
27563,0.818548986,0.991118303,0.928704745,0.002294136,0.998300954,1
27566,0.715776901,0.986155332,0.888594731,0.002089543,0.994579978,1
27566,0.702390052,0.968383335,0.695643066,0.002067303,0.997173466,1
27566,0.768390244,0.989092214,0.903282368,0.002309383,0.995741992,1
27572,0.737613697,0.988952654,0.92424068,0.002573219,0.99781367,1
27573,0.688155136,0.986970684,0.881517305,0.00207888,0.998202925,1
27578,0.818994447,0.984752723,0.876062043,0.002273263,0.99696181,1
27585,0.701372998,0.988567947,0.906335756,0.002062345,0.998056185,1
27586,0.74972143,0.988143425,0.918617548,0.002361057,0.995517786,1
27586,0.789592695,0.990165111,0.942705224,0.00267808,0.996037868,1
27597,0.820362663,0.982834147,0.851869761,0.001960474,0.99045913,1
27606,0.698002528,0.986880206,0.890919779,0.00204036,0.995506585,1
27610,0.688923822,0.990031555,0.918659896,0.002263258,0.995910684,1
27611,0.73394471,0.983963508,0.910260682,0.002545932,0.992265232,1
27612,0.782253952,0.988083736,0.904304819,0.002115855,0.996936422,1
27616,0.805671441,0.989147176,0.918683129,0.002208909,0.996453857,1
27617,0.740640421,0.988581042,0.887061957,0.001905821,0.995898425,1
27617,0.725312533,0.988545656,0.909359372,0.00220184,0.998234247,1
27624,0.76347355,0.986043191,0.912817052,0.002211706,0.995644264,1
27628,0.725830181,0.983552866,0.912141447,0.002234495,0.995625286,1
27632,0.775831087,0.988198269,0.924553886,0.002369921,0.996641664,1
27634,0.804811277,0.988340486,0.898966277,0.002118241,0.997829863,1
27638,0.712613449,0.988801832,0.918341856,0.002451554,0.996000332,1
27638,0.745200604,0.988412846,0.86936592,0.001907475,0.998566272,1
27645,0.780491248,0.982060391,0.891452536,0.002523189,0.995616169,1
27647,0.785760978,0.988345905,0.929464014,0.002302482,0.998991022,1
27656,0.801716141,0.987820124,0.9170243,0.002305038,0.99774443,1
27659,0.727868421,0.987927278,0.922588711,0.002460807,0.99692324,1
27662,0.688143689,0.983677679,0.889610707,0.002049384,0.995410525,1
27664,0.716498316,0.98761201,0.91349878,0.002499427,0.996752726,1
27677,0.784940442,0.989312268,0.924191651,0.002363512,0.997699612,1
27677,0.695611742,0.990728809,0.908068872,0.002164235,0.997838858,1
27680,0.753340772,0.99080073,0.938680892,0.00245178,0.998808099,1
27682,0.734309512,0.988325181,0.941862285,0.002571065,0.998751114,1
27682,0.770978972,0.986599187,0.896706159,0.002188406,0.995657344,1
27695,0.793484801,0.990168037,0.941570078,0.002681882,0.997520108,1
27697,0.787921029,0.989072599,0.921776596,0.002455281,0.997515537,1
27701,0.741719549,0.988827015,0.940026068,0.002738192,0.998508174,1
27710,0.795030699,0.989642857,0.924368169,0.002298422,0.996276449,1
27713,0.791551227,0.989149445,0.887221067,0.002069646,0.996418494,1
27718,0.724085684,0.989893218,0.90844793,0.001970378,0.997475887,1
27725,0.743496916,0.986163477,0.912061996,0.002293143,0.996469355,1
27725,0.757637864,0.987006052,0.928338081,0.002313308,0.997331113,1
27729,0.715679443,0.989826515,0.901691104,0.002163646,0.998842643,1
27737,0.739850627,0.990713291,0.925582499,0.002377366,0.997619207,1
27738,0.781748492,0.988102023,0.918725198,0.002318584,0.997050596,1
27738,0.81043651,0.989300235,0.923237262,0.002317834,0.997216007,1
27740,0.781804859,0.984455959,0.883831288,0.002374127,0.997497615,1
27744,0.749108975,0.987682449,0.911300514,0.002391843,0.998077645,1
27752,0.729260281,0.986843041,0.930213686,0.002690806,0.998047355,1
27755,0.741517499,0.987898203,0.928842184,0.002523751,0.995866246,1
27755,0.820546933,0.986598891,0.916907949,0.002704517,0.993507484,1
27760,0.73270515,0.985725446,0.912407171,0.00254069,0.996721841,1
27761,0.67381068,0.991039554,0.872817855,0.001769927,0.998593642,1
27763,0.808379921,0.989133533,0.922606309,0.002454182,0.995867022,1
27765,0.801159972,0.989627887,0.915856773,0.002262884,0.998318976,1
27765,0.809805752,0.989592615,0.936676214,0.002563235,0.997109198,1
27767,0.792437215,0.987762797,0.911448774,0.002191649,0.996751768,1
27769,0.71754522,0.989206327,0.924852988,0.002314585,0.998072872,1
27770,0.737935799,0.989101012,0.935820353,0.002442135,0.999394852,1
27773,0.768058628,0.987063297,0.920006925,0.002503518,0.995318134,1
27778,0.703989052,0.986644882,0.912308153,0.002399824,0.995591874,1
27783,0.778453348,0.988718861,0.919155869,0.002319143,0.997601802,1
27784,0.695451929,0.988191777,0.898180786,0.002165983,0.997742617,1
27791,0.731034301,0.990731168,0.928464443,0.002418468,0.999112267,1
27797,0.754410248,0.989005906,0.928743639,0.002478439,0.996432419,1
27806,0.82125347,0.990136381,0.932593258,0.002515929,0.996395645,1
27815,0.743279354,0.987994175,0.8929049,0.002131603,0.998583632,1
27815,0.777498253,0.989716766,0.927719668,0.002328438,0.997371647,1
27831,0.699710874,0.984819533,0.913460984,0.002352713,0.99562992,1
27832,0.777951699,0.990956348,0.932782453,0.002489307,0.996224568,1
27836,0.695865207,0.989091426,0.881763419,0.001986303,0.997743649,1
27837,0.751457726,0.988775619,0.93170801,0.002691214,0.994725424,1
27849,0.823618135,0.988113823,0.904708196,0.00242199,0.996966147,1
27854,0.776309922,0.989766186,0.913250371,0.002184137,0.992206294,1
27866,0.801023341,0.99072066,0.937338573,0.00237421,0.998101674,1
27867,0.733110597,0.985709738,0.917145815,0.002354017,0.998745244,1
27874,0.786956522,0.990089866,0.896391349,0.001996903,0.997414527,1
27875,0.791071885,0.986027591,0.923094993,0.002525623,0.997424716,1
27876,0.703939394,0.987880077,0.886241367,0.002189559,0.996913881,1
27883,0.785990134,0.989846995,0.949823016,0.002721597,0.996565153,1
27884,0.758253114,0.988934601,0.881995135,0.002032138,0.998732343,1
27888,0.758176331,0.988901103,0.915246029,0.002328316,0.998053387,1
27890,0.801713234,0.986244209,0.905056154,0.002251528,0.997532441,1
27892,0.806850068,0.986908216,0.915040117,0.002755847,0.99561176,1
27899,0.776309199,0.989080725,0.898068592,0.001947505,0.998796657,1
27903,0.800292549,0.98757698,0.893158427,0.002120771,0.996319651,1
27915,0.701822753,0.989577794,0.906694834,0.002159173,0.998984881,1
27920,0.737687592,0.990738441,0.916660606,0.002142051,0.997761847,1
27923,0.793988854,0.991196621,0.920749297,0.002231268,0.998537708,1
27928,0.753507447,0.989863188,0.922168543,0.002300101,0.998454234,1
27939,0.768928031,0.985433126,0.882650622,0.002177989,0.994215383,1
27940,0.808449074,0.988816535,0.928932354,0.00238313,0.998011625,1
27948,0.689257177,0.987701442,0.879712711,0.002076939,0.997995809,1
27950,0.769548458,0.985543018,0.913029349,0.002303771,0.995567178,1
27950,0.724431082,0.989170442,0.922446335,0.002396486,0.996607097,1
27955,0.795554797,0.989137358,0.926736881,0.00246963,0.998748808,1
27958,0.725183514,0.99141844,0.927577426,0.002202204,0.99783386,1
27966,0.768296703,0.988162962,0.928126344,0.002477481,0.99677084,1
27974,0.80943287,0.991528728,0.938126701,0.002444637,0.997950287,1
27975,0.761431682,0.989880047,0.9084129,0.002074071,0.997152978,1
27980,0.818559476,0.98754103,0.933353714,0.002600562,0.996296827,1
27983,0.788364558,0.987995622,0.914231158,0.002290823,0.998493458,1
27986,0.773478525,0.98960396,0.931864787,0.002365695,0.997155109,1
27993,0.740555556,0.989536569,0.928340372,0.002392112,0.998739348,1
27994,0.765972583,0.986781346,0.889602276,0.002051464,0.998411386,1
27997,0.707173529,0.988524822,0.898270667,0.002226072,0.995684467,1
27997,0.695145872,0.983662427,0.868297593,0.00215527,0.996375113,1
27998,0.787566807,0.98831586,0.928934715,0.002362024,0.998415911,1
28002,0.714482547,0.989435002,0.916036099,0.002308288,0.998772992,1
28008,0.715585079,0.988389738,0.918050431,0.002255561,0.998020074,1
28018,0.796305244,0.988568203,0.912282977,0.002305181,0.998013039,1
28018,0.773144954,0.98471163,0.907805945,0.002291821,0.995045709,1
28024,0.784458627,0.990527358,0.927676782,0.002314252,0.998877648,1
28026,0.776687729,0.990248039,0.94356016,0.002802479,0.999317127,1
28026,0.720185019,0.989164578,0.927736964,0.002471554,0.997799544,1
28030,0.767882092,0.984821868,0.860742944,0.002339116,0.993099584,1
28033,0.747746066,0.986070562,0.868813437,0.001878657,0.996545292,1
28040,0.752145923,0.987567358,0.905913062,0.002097482,0.99816128,1
28047,0.702298678,0.989242381,0.896268046,0.002127112,0.997262203,1
28052,0.753964414,0.988024796,0.883987738,0.001967108,0.997585527,1
28053,0.762019884,0.990467112,0.917642289,0.00224401,0.992472746,1
28058,0.820409357,0.989665268,0.914197472,0.002139237,0.996640704,1
28070,0.709734513,0.982808725,0.877960903,0.00190843,0.987605901,1
28072,0.741958504,0.983670895,0.887519263,0.002165083,0.994723947,1
28078,0.796900721,0.989114736,0.928918484,0.002390546,0.99875354,1
28083,0.736796537,0.989325724,0.91578162,0.002371906,0.998236579,1
28086,0.793569168,0.987900106,0.926022148,0.002387715,0.99742771,1
28090,0.759332847,0.989014858,0.923946717,0.002336124,0.997170386,1
28107,0.725454264,0.987215061,0.891851057,0.00199519,0.996911895,1
28108,0.713473449,0.990032052,0.92736028,0.002403729,0.998514827,1
28108,0.781559337,0.98895222,0.935068423,0.002437256,0.998979179,1
28111,0.787422969,0.99013772,0.933587798,0.002428228,0.998090535,1
28113,0.811061104,0.98972012,0.940801432,0.002544726,0.997027352,1
28117,0.769338113,0.987600983,0.896639475,0.002438649,0.998963866,1
28122,0.813526961,0.986079456,0.895058553,0.002122736,0.995262962,1
28122,0.734140866,0.986044881,0.870188237,0.0021618,0.990827788,1
28122,0.740461834,0.984801793,0.861915413,0.001821753,0.98921074,1
28122,0.719545582,0.987048542,0.903427059,0.002251199,0.995332843,1
28123,0.758850513,0.986737307,0.913700497,0.002186033,0.997464517,1
28139,0.803374636,0.988755754,0.926604535,0.002637036,0.997727599,1
28154,0.66799535,0.987547792,0.880716043,0.002000776,0.995294274,1
28154,0.779716406,0.986993865,0.903045302,0.002139509,0.997888477,1
28157,0.686086745,0.988762861,0.894978536,0.002206948,0.992384462,1
28159,0.758430295,0.987065339,0.907497969,0.002089978,0.995706151,1
28164,0.73960084,0.987725328,0.938414886,0.00248118,0.996393475,1
28179,0.746305419,0.987662542,0.922945829,0.002618574,0.997113639,1
28182,0.800807002,0.987179487,0.91940984,0.002530946,0.995687092,1
28182,0.799353302,0.987836938,0.918941896,0.002353393,0.997216307,1
28184,0.708585795,0.988773505,0.901692498,0.002209241,0.997353238,1
28185,0.797087104,0.988115271,0.924425386,0.00250884,0.99771431,1
28186,0.747678922,0.989503247,0.933263623,0.002531754,0.995730778,1
28187,0.806633471,0.98787369,0.91617458,0.002357204,0.998140073,1
28192,0.712783172,0.986838421,0.905629492,0.002208895,0.995885592,1
28194,0.768061458,0.982095583,0.879271155,0.002409164,0.994353035,1
28195,0.711204722,0.987358173,0.918383227,0.002417164,0.996952697,1
28196,0.818984547,0.98981956,0.908088235,0.002203218,0.997376577,1
28206,0.70515,0.990970734,0.904828856,0.002000433,0.99837872,1
28209,0.779986728,0.990206403,0.936918608,0.002523798,0.998019416,1
28210,0.785596926,0.985502183,0.868895288,0.001892015,0.996449569,1
28213,0.758373206,0.988715612,0.902700954,0.002298819,0.996560997,1
28222,0.729231803,0.990871428,0.919185731,0.002205944,0.997411592,1
28228,0.820342924,0.991569482,0.938535083,0.002363389,0.998090076,1
28234,0.720843546,0.988585434,0.915916044,0.002382613,0.991621655,1
28237,0.738550467,0.988759717,0.936505243,0.002602583,0.998028209,1
28240,0.669194313,0.985826992,0.844368245,0.001852935,0.99811136,1
28249,0.722998567,0.98776181,0.905204265,0.002544236,0.997673144,1
28259,0.761595472,0.98793875,0.937341484,0.002607476,0.998927818,1
28260,0.720918367,0.988768762,0.92025152,0.002493368,0.998060548,1
28260,0.696024826,0.983059102,0.869751643,0.002059181,0.997257131,1
28262,0.786103694,0.98408719,0.899800808,0.002370388,0.99620983,1
28264,0.720193655,0.986871508,0.889848076,0.002013578,0.995753157,1
28268,0.670875261,0.977286085,0.854069585,0.001771434,0.986004721,1
28270,0.825642523,0.987701768,0.92975302,0.002528675,0.996092401,1
28278,0.712023165,0.96706679,0.76796129,0.002121301,0.991894556,1
28278,0.79539829,0.990472855,0.947064853,0.00260843,0.996698072,1
28279,0.720098801,0.988188839,0.896177655,0.002259539,0.995874963,1
28279,0.749072897,0.987326304,0.858854753,0.001903929,0.997412842,1
28282,0.729049055,0.988397288,0.928368597,0.002486565,0.996031952,1
28295,0.788556937,0.988540684,0.904247912,0.002070338,0.994193438,1
28302,0.783815221,0.98390405,0.850632863,0.002104621,0.99743561,1
28310,0.722415025,0.988132635,0.914366405,0.002258151,0.998088422,1
28310,0.763607919,0.989756319,0.93885314,0.002674755,0.998578266,1
28310,0.722894643,0.986686184,0.882566193,0.002098038,0.997287734,1
28313,0.737010621,0.992359188,0.958471085,0.002570772,0.999241169,1
28317,0.803912105,0.980064375,0.83197366,0.00190438,0.994916349,1
28322,0.733920705,0.986726126,0.908552958,0.002341332,0.997484361,1
28331,0.747362034,0.990836918,0.91964778,0.002205696,0.995958336,1
28332,0.799887069,0.988279615,0.899113301,0.002067767,0.995009834,1
28332,0.77946517,0.988589972,0.909768938,0.002212526,0.998270295,1
28334,0.718772197,0.987970292,0.913515203,0.002275376,0.997910702,1
28336,0.812292168,0.990111464,0.917207834,0.002190673,0.996476905,1
28343,0.674062976,0.981575758,0.868992845,0.002057854,0.991893658,1
28348,0.766991342,0.989942729,0.921971005,0.002258493,0.998046275,1
28351,0.719751206,0.990427948,0.937986805,0.002373591,0.998790748,1
28352,0.708091908,0.989287833,0.919371703,0.00249952,0.993023579,1
28352,0.704887872,0.984615385,0.880153563,0.002099039,0.997221485,1
28354,0.775334974,0.987256267,0.903152484,0.002279466,0.995926687,1
28361,0.794247788,0.988670432,0.928412179,0.002330935,0.997885819,1
28375,0.776397516,0.989330916,0.920324488,0.002328903,0.998401192,1
28376,0.718088875,0.988641906,0.926813785,0.002300083,0.99703154,1
28376,0.736809306,0.989158852,0.924737357,0.002211197,0.998383053,1
28377,0.778518519,0.986511385,0.918213673,0.002408494,0.994348141,1
28379,0.784470367,0.988918702,0.896898086,0.001983436,0.99861089,1
28392,0.785046729,0.985970274,0.91068793,0.002382255,0.995447423,1
28394,0.702821782,0.986210969,0.886197975,0.00217204,0.997218156,1
28405,0.757143619,0.987107312,0.898922581,0.001981485,0.993957643,1
28410,0.726505562,0.984919397,0.863050666,0.001919243,0.995484747,1
28412,0.809504815,0.988759353,0.919842072,0.00241909,0.997954395,1
28416,0.744849279,0.986940817,0.92304476,0.002409797,0.99897802,1
28429,0.741593844,0.971499846,0.632321302,0.002514182,0.991258937,1
28443,0.762792319,0.986234397,0.891911139,0.002071494,0.997400153,1
28446,0.766119041,0.989288447,0.897651285,0.002049402,0.995555983,1
28461,0.749723408,0.979927007,0.852571871,0.002598392,0.998366044,1
28461,0.711276053,0.984946013,0.890187617,0.002059129,0.993760383,1
28470,0.816835944,0.988473023,0.918058782,0.00227376,0.994174376,1
28472,0.694540664,0.986966167,0.908431986,0.002683107,0.994064546,1
28487,0.762336759,0.986801995,0.907033619,0.00280917,0.994639968,1
28488,0.780236635,0.986802452,0.912195458,0.002565712,0.997976739,1
28492,0.675165877,0.985064306,0.872119313,0.001891138,0.996502391,1
28507,0.81907252,0.989105166,0.92117808,0.00220496,0.995665971,1
28515,0.757008601,0.98910819,0.925085242,0.0021836,0.998527441,1
28517,0.764982027,0.988663154,0.943154417,0.002745929,0.998757307,1
28520,0.734597156,0.989453233,0.916019581,0.002273113,0.998258717,1
28523,0.808841878,0.98552277,0.860729979,0.002122829,0.995687527,1
28526,0.746910348,0.989661393,0.951040216,0.002791646,0.996647677,1
28532,0.720486856,0.988600534,0.912925134,0.002334784,0.998771801,1
28532,0.79573851,0.987813322,0.949047,0.002775594,0.996121586,1
28533,0.783701384,0.987813744,0.912459112,0.0021892,0.997465864,1
28540,0.787071509,0.988056084,0.896827576,0.002187925,0.998382626,1
28546,0.713721372,0.988982816,0.920326699,0.002212937,0.997940141,1
28546,0.73564581,0.992007228,0.957393557,0.002679548,0.997995716,1
28547,0.725003175,0.985807031,0.895709948,0.002524043,0.990653635,1
28549,0.700864143,0.987854671,0.901384319,0.002266436,0.99642557,1
28550,0.733367583,0.981909479,0.829569436,0.002170263,0.998183066,1
28552,0.751368421,0.989053623,0.936084319,0.00243762,0.999283023,1
28555,0.793194444,0.984926876,0.890190064,0.002304189,0.996517468,1
28562,0.791980923,0.989194431,0.917230711,0.002172456,0.995760301,1
28572,0.753600253,0.988205997,0.905586665,0.002253112,0.997276409,1
28572,0.746551003,0.992221142,0.964305491,0.003016837,0.995785778,1
28581,0.78467494,0.988038856,0.912520349,0.002154543,0.998478754,1
28583,0.706695347,0.987425295,0.890238283,0.001976954,0.997775357,1
28584,0.752626451,0.990127819,0.919071106,0.002266502,0.998607315,1
28587,0.783634868,0.9879389,0.912400661,0.002430286,0.996776016,1
28591,0.749436435,0.986270654,0.939972557,0.002892894,0.994797721,1
28597,0.802384961,0.987158687,0.928219702,0.002598717,0.998040702,1
28597,0.734858024,0.98746547,0.906278283,0.002088364,0.994808668,1
28599,0.697689737,0.985356946,0.890198373,0.002056427,0.995309325,1
28607,0.773998918,0.989553426,0.91015601,0.002039875,0.997767898,1
28608,0.743605739,0.987061381,0.887205303,0.002300845,0.99856102,1
28608,0.694790528,0.984717059,0.883498412,0.00220375,0.995379121,1
28612,0.759200785,0.990137385,0.938651728,0.002358542,0.999173802,1
28615,0.815799977,0.985772358,0.911541512,0.002447236,0.995874196,1
28625,0.720833019,0.990655823,0.934467455,0.002321035,0.998730751,1
28628,0.705366382,0.989526805,0.916330146,0.002319589,0.99455893,1
28640,0.739402076,0.990078473,0.931162193,0.002560218,0.998877105,1
28641,0.815704033,0.990558207,0.922301903,0.002208623,0.996771613,1
28644,0.747533796,0.988167109,0.889221145,0.001979137,0.99768593,1
28653,0.793953836,0.989330847,0.908676282,0.002051017,0.997190476,1
28654,0.690541029,0.987660279,0.890012732,0.002159614,0.997209436,1
28657,0.787474925,0.989093294,0.8992779,0.001994875,0.997893531,1
28671,0.727247362,0.989713142,0.923081772,0.002165035,0.998608718,1
28671,0.742003106,0.986647854,0.915580619,0.002224684,0.997183235,1
28679,0.777777778,0.990844389,0.901403546,0.001947594,0.99846067,1
